IP,Hostname,Anti-clickjacking,X-XSS-Protection,No CGI Directories found,valid response with junk HTTP,Allowed HTTP Methods,which may suggest a WAF,shellshock,OSVDB-637,OSVDB-578
34.102.136.180,airfunstore.com,1,1,1,0,0,0,0,0,0
167.172.205.158,www.tramadolcapsules.com,1,1,1,0,0,0,0,0,0
185.81.129.223,www.loyaltyrewards.zone,1,1,1,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
103.67.239.135,jcsservices.in,1,1,1,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
174.127.70.236,www.cannabisclinicportcharlotte.com,1,1,0,0,0,0,0,0,0
174.127.70.236,www.cannabisclinicportcharlotte.com,1,1,0,0,0,0,0,0,0
174.127.70.236,www.cannabisclinicportcharlotte.com,1,1,0,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
99.86.212.94,p2d77.app.link,1,1,1,0,0,1,0,0,0
217.148.3.166,scan.swissc0m.com,1,1,0,0,0,0,0,0,0
185.4.30.72,www.galshop.ir,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
204.11.56.48,organicmagicblog.com,1,1,1,0,0,0,0,0,0
204.93.174.73,adstargets.com,1,1,0,0,0,0,0,0,0
192.185.217.17,blog.sjoartigosreligiosos.com.br,1,1,1,0,1,0,0,0,0
185.10.112.34,sdl.com.sa,1,1,1,0,0,0,0,0,0
188.212.156.59,le-bebe.ro,1,1,0,0,0,1,0,0,0
23.204.195.123,feedback.surveydatasolutions.com,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
162.144.71.21,inspirefinances.mortgage,1,1,1,0,0,0,0,0,0
5.57.226.202,secury-online-us.webcindario.com,1,1,1,0,0,0,0,0,0
162.214.11.182,kmlgroup.co.in,1,1,0,0,0,0,0,0,0
3.24.21.222,www.personalportfolio.com.au,1,1,0,0,0,0,0,0,0
3.24.21.222,www.personalportfolio.com.au,1,1,0,0,0,0,0,0,0
108.179.232.159,www.data.versaguna.net,1,1,1,1,0,0,0,0,0
174.127.70.236,dbdesignllc.com,1,1,0,0,0,0,0,0,0
174.127.70.236,dbdesignllc.com,1,1,0,0,0,0,0,0,0
174.127.70.236,dbdesignllc.com,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
192.254.234.233,localbusinessalertscoloradosprings.com,1,1,1,0,0,0,0,0,0
204.11.56.48,nofireturkey.com,1,1,1,0,0,0,0,0,0
204.11.56.48,nofireturkey.com,1,1,1,0,0,0,0,0,0
204.11.56.48,nofireturkey.com,1,1,1,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
99.86.212.82,igw54.app.link,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
212.32.237.101,in-voidx3.com,1,1,0,0,0,0,0,0,0
23.82.12.30,in-voidx3.com,1,1,0,0,0,0,0,0,0
23.82.12.30,in-voidx3.com,1,1,0,0,0,0,0,0,0
199.217.118.143,masterpro.motoboysantoandre.com.br,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
173.208.160.2,environaquatech.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
74.220.199.6,www.dgaplus.com,1,1,1,1,0,0,0,0,0
74.220.199.6,www.dgaplus.com,1,1,1,1,0,0,0,0,0
142.250.66.212,hds9pzoas.appspot.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.206.180.130,locustabf14bc0efae8598de5121b616f.dns-cloud.net,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
204.11.56.48,paypal-account-security-service.mytelevisionprograms.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
199.204.248.117,susannahlints.com,1,1,1,1,0,0,0,0,0
199.204.248.117,susannahlints.com,1,1,1,1,0,0,0,0,0
108.167.180.60,www.ragco.com.au,1,1,1,0,1,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
192.254.232.220,texasownerfinanceproperties.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
185.206.180.130,shuffle644c45fc2b003bf415a3fb.dns-cloud.net,1,1,1,1,0,0,0,0,0
142.93.171.178,142.93.171.178,1,1,1,0,1,0,0,0,0
142.93.171.178,142.93.171.178,1,1,1,0,1,0,0,0,0
50.87.144.17,lawyerparalegalservices.com,1,1,1,1,0,0,0,1,1
,0,0,0,0,0,0,0,0,0
192.185.89.100,kitchenonfourth.com,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
5.57.226.202,banclofamerica.webcindario.com,1,1,1,0,0,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
192.124.249.55,www.salonfurnituretoronto.com,0,0,0,0,0,0,0,0,0
173.199.181.132,twoheartsmadeone.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
34.102.136.180,e-works.in,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
72.249.55.10,www.centrica.mx,1,1,0,0,0,0,0,0,0
50.87.253.59,loupe.busitechbf.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
13.56.33.8,izzyfish.com,1,1,1,0,0,0,0,0,0
173.254.62.31,mardigrasparade2010.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
201.163.98.162,201.163.98.162,1,1,0,1,1,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
201.163.98.162,201.163.98.162,1,1,0,1,1,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.206.180.130,d9e60fba514csoibcf743f746daaa296b95b2.dns-cloud.net,1,1,1,1,0,0,0,0,0
69.175.44.34,aomcs.org,1,1,1,0,0,0,0,0,0
204.93.167.182,shatorupa.com,1,1,1,1,1,0,0,0,0
108.167.181.134,nepalyoga.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.64.147.228,ecobolsa.cl,1,1,1,0,1,1,0,0,0
204.11.56.48,sdaromatics.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
185.206.180.130,copikew0f47c6c77b3f0bae87fcfd3effc235.dnsabr.com,1,1,1,1,0,0,0,0,0
13.56.33.8,vimout.com,1,1,1,0,0,0,0,0,0
209.58.165.102,tmlewin.id,1,1,0,0,0,1,0,0,0
92.48.206.223,perkpolder.com,1,1,1,0,0,0,0,0,0
192.185.213.31,www.metalbraz.com.br,1,1,1,0,0,0,0,0,0
185.206.180.130,copikew0f47c6c77b3f0bae87fcfd3effc235.dnsabr.com,1,1,1,1,0,0,0,0,0
162.241.253.36,varunfurniture.in,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
121.78.178.5,bpl.kr,1,1,1,0,0,0,0,0,0
13.56.33.8,vinatas.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
45.126.59.196,s.id,1,1,1,0,1,0,0,0,0
45.11.27.46,rusgold-chita.ru,1,1,1,0,0,0,0,0,0
157.245.113.153,tiny.cc,0,1,1,0,0,0,0,0,0
157.245.113.153,tiny.cc,0,1,1,0,0,0,0,0,0
112.78.2.140,posecommunication.vn,1,1,1,0,0,1,0,0,0
67.217.34.78,vivesuprym.com,1,1,1,0,1,0,0,0,0
13.56.33.8,vinatas.com,1,1,1,0,0,0,0,0,0
212.32.237.92,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
23.82.12.29,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
23.82.12.29,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
204.11.56.48,paypal-account-security-service.mytelevisionprograms.com,1,1,1,0,0,0,0,0,0
192.254.232.220,texasownerfinanceproperties.com,1,1,1,0,0,0,0,0,0
13.56.33.8,vinatas.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
212.32.237.90,creditosbanorte.com,1,1,0,0,0,0,0,0,0
23.82.12.31,creditosbanorte.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.254.224.60,fbbusinessexposed.com,1,1,1,0,0,0,0,0,0
23.82.12.29,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
212.32.237.92,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
23.82.12.29,www.secure09d-chase.com,1,1,0,0,0,0,0,0,0
204.11.56.48,parallelchemicals.com,1,1,1,0,0,0,0,0,0
13.56.33.8,vinatas.com,1,1,1,0,0,0,0,0,0
13.56.33.8,vinatas.com,1,1,1,0,0,0,0,0,0
45.11.27.46,rusgold-chita.ru,1,1,1,0,0,0,0,0,0
45.11.27.46,rusgold-chita.ru,1,1,1,0,0,0,0,0,0
74.220.199.14,www.halfwaytreeri.com,1,1,1,1,0,0,0,0,0
74.220.199.14,www.halfwaytreeri.com,1,1,1,1,0,0,0,0,0
45.79.39.97,antonioherrera.com.ar,1,1,0,0,0,0,1,0,0
192.124.249.117,deansbookkeeping.com,0,0,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
104.27.188.127,browneagle.co.uk,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
77.222.62.39,mvreklamy.ru,1,1,1,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
212.32.237.91,mobleinovice.com,1,1,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
212.32.237.91,mobleinovice.com,1,1,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
23.82.12.30,mobleinovice.com,1,1,0,0,0,0,0,0,0
34.102.136.180,www.vivianabusinessschool.com,1,1,1,0,0,0,0,0,0
173.208.160.2,www.environaquatech.com,1,1,1,0,0,0,0,0,0
39.108.233.140,www.guoxinpe.com,1,1,0,0,1,1,0,0,0
192.185.149.65,bank.nabilabbas.top,1,1,1,0,0,0,0,0,0
83.240.170.133,webmail.metrodoporto.pt,0,1,1,0,1,1,0,0,0
104.27.161.67,toanhoc247.edu.vn,0,1,0,0,0,0,0,0,0
45.60.98.95,upsidetrader.com,1,1,0,0,0,0,0,0,0
23.82.12.31,billernett.com,1,1,0,0,0,0,0,0,0
23.82.12.31,billernett.com,1,1,0,0,0,0,0,0,0
45.60.22.95,upsidetrader.com,1,1,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
208.91.199.89,designmycake.in,1,1,1,0,0,1,0,0,0
103.104.196.18,13stages.com,1,1,1,0,1,1,0,0,0
,0,0,0,0,0,0,0,0,0
121.42.71.115,www.gzjdjy.xyz,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
216.97.29.121,www.ruglocator.com,1,1,0,0,0,1,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
54.194.122.143,www.internetservicetech.com,1,1,0,0,0,1,0,0,0
72.52.134.200,sculptorblog.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
104.27.157.246,blackcommunityfundkc.org,0,1,0,0,0,0,0,0,0
202.67.10.178,www.soloblitz.com,1,1,1,1,0,0,0,0,0
185.206.180.130,cila47d187067c6cf953245f128b5fde62a.dnsabr.com,1,1,1,1,0,0,0,0,0
45.60.22.95,upsidetrader.com,1,1,0,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
5.189.189.33,e-buyviagra.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
119.207.79.151,leesangku.com,1,1,1,0,0,0,0,0,0
119.207.79.151,leesangku.com,1,1,1,0,0,0,0,0,0
85.128.220.235,wroclaw.elsa.org.pl,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
213.181.192.120,www.habfurdo.com,1,1,1,0,1,0,0,0,0
192.64.147.228,ecobolsa.cl,1,1,1,0,1,1,0,0,0
81.4.127.133,www.archivio-tirinnanzi.se-133.com,0,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
74.114.154.18,ch-refunds.tumblr.com,0,0,1,0,0,0,0,0,0
94.23.217.19,www.destination-canada-forum-emploi.ca,1,1,1,0,1,0,0,0,0
192.151.156.226,www.seocompany1.in,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
54.194.122.143,www.webfun.website,1,1,0,0,0,1,0,0,0
54.194.122.143,www.webfun.website,1,1,0,0,0,1,0,0,0
91.195.241.136,militaryspousescholarships.com,1,1,1,0,0,0,0,1,1
91.195.241.136,militaryspousescholarships.com,1,1,1,0,0,0,0,1,1
91.195.241.136,militaryspousescholarships.com,1,1,1,0,0,0,0,1,1
210.211.113.133,vankhinenhanquoc.com.vn,1,1,1,0,1,0,0,0,0
46.45.185.110,www.kadinlarkulubu.tv,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
83.96.242.87,verhuisveilig.nl,1,1,1,0,0,0,0,0,0
34.102.136.180,enochxu.ca,1,1,1,0,0,0,0,0,0
143.95.229.33,lognservn.com.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
177.53.140.227,www.aapa.net.br,1,1,1,0,0,0,0,0,0
5.57.226.202,servicesonline.webcindario.com,1,1,1,0,0,0,0,0,0
5.57.226.202,servicesonline.webcindario.com,1,1,1,0,0,0,0,0,0
162.241.225.171,sea-rch.com,1,1,1,0,0,0,0,0,0
74.220.199.6,positiveforce.us,1,1,1,1,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
23.82.12.31,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
212.32.237.90,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
23.82.12.31,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
212.32.237.90,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
143.95.229.33,lognservn.com.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
143.95.229.33,lognservn.com.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
23.82.12.31,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
212.32.237.90,infos-online-bulbankunicredit.com,1,1,0,0,0,0,0,0,0
23.82.12.30,fidoservices.com,1,1,0,0,0,0,0,0,0
112.213.91.61,thuysinhvoiviet.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
162.255.118.66,fgmarmol.com,0,0,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
210.211.113.133,vankhinenhanquoc.com.vn,1,1,1,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
198.38.84.150,gicksa1.com,1,1,1,0,0,0,0,0,0
198.38.84.150,gicksa1.com,1,1,1,0,0,0,0,0,0
185.206.180.130,ioepf540ef3fc3fb3ec2a784b2780ce5e9.dns-cloud.net,1,1,1,1,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
103.232.120.34,vantaidn.vn,1,1,1,0,0,0,0,0,0
217.109.120.102,webmail.prismaflex.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
67.227.236.173,www.mahimalife.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
209.59.139.39,coolraccoon.com,1,1,0,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
185.87.187.124,quincyrondei.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
134.119.187.218,pagethreeevents.com,1,1,1,0,0,0,0,0,0
186.202.153.152,www.tex.com.br,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
172.105.33.133,uniquetarget.ae,1,1,1,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
129.121.4.211,raesewsart.com,1,1,0,0,0,0,0,0,0
103.205.64.138,jairamashram.org,1,1,1,1,0,0,0,0,0
192.254.234.93,sw-tools.cn,1,1,1,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
108.167.149.241,fegatech.com,1,1,1,0,0,0,0,0,0
185.206.180.130,fea0f1f6fede90bd0a925b4194deac11.dnsabr.com,1,1,1,1,0,0,0,0,0
162.241.253.27,6gforum.net,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
162.241.24.59,telclients.com,1,1,1,0,0,0,0,0,0
193.41.205.114,www.quiubi.it,1,1,1,0,1,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
212.32.237.90,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
23.82.12.30,invoidbl34.com,1,1,0,0,0,0,0,0,0
212.32.237.90,invoidbl34.com,1,1,0,0,0,0,0,0,0
212.32.237.90,invoidbl34.com,1,1,0,0,0,0,0,0,0
212.32.237.90,invoidbl34.com,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
129.121.85.174,scom2016.com,1,1,0,0,0,0,0,0,0
34.98.99.30,www.simplyexplained.guru,1,1,1,0,0,0,0,0,0
200.80.10.19,www.mercogliano.com,1,1,1,1,0,0,0,1,1
157.245.113.153,tiny.cc,1,1,1,0,0,0,0,0,0
162.241.24.59,telclients.com,1,1,1,0,0,0,0,0,0
129.121.85.174,scom2016.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
157.245.113.153,tiny.cc,0,1,1,0,0,0,0,0,0
192.254.250.159,alfisilver.com,1,1,1,1,0,0,0,1,1
186.233.148.138,writingnow.com.br,1,1,1,0,0,0,0,0,0
192.185.30.218,abacus.edu.np,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
46.252.148.123,trovalegge.it,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
34.102.136.180,microsoftigniteamerica.com,1,1,1,0,0,0,0,0,0
67.43.4.85,andalscience.sch.ng,1,1,1,1,0,0,0,0,0
70.35.202.191,floordoctorstripandwax.com,1,1,0,0,0,0,0,0,0
70.35.202.191,floordoctorstripandwax.com,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
87.236.16.155,www.stroy-gold.ru,1,1,1,0,0,0,0,0,0
162.241.253.117,www.ambisyozah.com,1,1,1,0,0,1,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
119.207.79.151,leesangku.com,1,1,1,0,0,0,0,0,0
192.185.144.109,yakgator.com,1,1,1,1,1,0,0,1,1
162.213.253.118,www.evoxhosting.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
162.241.217.246,www.acupunctureofamericavalencia.com,0,1,1,1,0,0,0,0,0
54.206.89.250,service-paypal-lnc.customers-lnc.com,1,1,0,0,0,0,0,0,0
143.95.229.33,bnakadp.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
143.95.229.33,bnakadp.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
143.95.229.33,bnakadp.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
143.95.229.33,lognservn.com.molinasmusichouse.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
94.229.72.122,fzsocds.com,1,1,0,0,0,0,0,0,0
94.229.72.122,fzsocds.com,1,1,0,0,0,0,0,0,0
199.115.116.162,fzsocds.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
54.206.89.250,service-paypal-lnc.customers-lnc.com,1,1,0,0,0,0,0,0,0
54.206.89.250,service-paypal-lnc.customers-lnc.com,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
67.215.5.146,olapcemetery.com,1,1,0,0,0,0,0,0,0
67.215.5.146,olapcemetery.com,1,1,0,0,0,0,0,0,0
199.115.116.162,fzsocds.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
199.59.242.153,drawing.22web.org,1,1,1,0,0,0,0,1,0
74.208.215.211,www.e-global-inc.com,1,1,1,0,0,0,0,0,0
187.84.227.5,samuelpinheiro.com.br,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
87.98.154.146,scission-fromont-biens.co,1,1,1,0,0,1,0,0,0
151.101.65.195,soci-molen.web.app,1,1,1,0,0,0,0,0,0
45.60.98.229,richwalt.com,1,1,0,0,0,0,0,0,0
107.170.67.4,kicksomeadhd.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
67.199.248.11,www.bit.ly,1,1,1,0,0,0,0,0,0
108.167.142.67,www.helianthustherapy.com,1,1,1,0,0,0,0,0,0
108.167.142.67,www.helianthustherapy.com,1,1,1,0,1,0,0,0,0
67.199.248.11,www.bit.ly,1,1,1,0,0,0,0,0,0
216.150.151.244,mlslismtp.mlsli.com,1,1,1,0,1,0,0,0,0
23.254.147.58,chancerywright.com,1,1,0,0,0,0,0,0,0
